id,name,publisher,category,description,url,origin_repository,source_type,record_type,install_status,verification_status,listing_source,source_commit,indexed_at
skill-a90fadcc93f4,firecrawl/firecrawl-build-search,firecrawl,Skills by Firecrawl Team,Integrate Firecrawl /search for query-first discovery with optional content hydration,https://officialskills.sh/firecrawl/skills/firecrawl-build-search,firecrawl/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-0d45cccbc1d7,flutter/flutter-adding-home-screen-widgets,flutter,Skills by Flutter,Add home screen widgets to Flutter apps on Android and iOS,https://officialskills.sh/flutter/skills/flutter-adding-home-screen-widgets,flutter/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-840d9df82c1c,flutter/flutter-animating-apps,flutter,Skills by Flutter,"Implement animated effects, transitions, and motion",https://officialskills.sh/flutter/skills/flutter-animating-apps,flutter/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-b1f13e56c5ff,flutter/flutter-architecting-apps,flutter,Skills by Flutter,Structure a Flutter app using layered architecture,https://officialskills.sh/flutter/skills/flutter-architecting-apps,flutter/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-36e7e8e42135,flutter/flutter-building-forms,flutter,Skills by Flutter,Build Flutter forms with validation and user input,https://officialskills.sh/flutter/skills/flutter-building-forms,flutter/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-cbbb9908abe4,flutter/flutter-building-layouts,flutter,Skills by Flutter,"Build and fix layouts using the constraint system (Row, Column, Stack)",https://officialskills.sh/flutter/skills/flutter-building-layouts,flutter/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-5d6f8b918bb6,flutter/flutter-building-plugins,flutter,Skills by Flutter,Create Flutter plugins that bridge Dart with platform code,https://officialskills.sh/flutter/skills/flutter-building-plugins,flutter/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-bfae49a0913f,flutter/flutter-caching-data,flutter,Skills by Flutter,Implement offline-first caching strategies,https://officialskills.sh/flutter/skills/flutter-caching-data,flutter/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-fc168cfa6a7c,flutter/flutter-embedding-native-views,flutter,Skills by Flutter,"Embed native Android, iOS, and macOS views in Flutter widgets",https://officialskills.sh/flutter/skills/flutter-embedding-native-views,flutter/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-abc1d665bab8,flutter/flutter-handling-concurrency,flutter,Skills by Flutter,Run heavy work in background Dart isolates,https://officialskills.sh/flutter/skills/flutter-handling-concurrency,flutter/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-ec314ed6a91f,flutter/flutter-handling-http-and-json,flutter,Skills by Flutter,Handle HTTP requests and JSON serialization,https://officialskills.sh/flutter/skills/flutter-handling-http-and-json,flutter/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-c8d2bc9173d1,flutter/flutter-implementing-navigation-and-routing,flutter,Skills by Flutter,"Handle routing, navigation, and deep linking",https://officialskills.sh/flutter/skills/flutter-implementing-navigation-and-routing,flutter/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-f3288e4c54e4,flutter/flutter-improving-accessibility,flutter,Skills by Flutter,Configure Flutter for screen readers and assistive tech,https://officialskills.sh/flutter/skills/flutter-improving-accessibility,flutter/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-abff98a9fbbf,flutter/flutter-interoperating-with-native-apis,flutter,Skills by Flutter,Bridge Flutter with native platform APIs,https://officialskills.sh/flutter/skills/flutter-interoperating-with-native-apis,flutter/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-bd21ab3f8b1b,flutter/flutter-localizing-apps,flutter,Skills by Flutter,Configure Flutter for multiple languages and regions,https://officialskills.sh/flutter/skills/flutter-localizing-apps,flutter/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-1f708b867c41,flutter/flutter-managing-state,flutter,Skills by Flutter,Manage local widget state and shared application state,https://officialskills.sh/flutter/skills/flutter-managing-state,flutter/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-5e6235a7598e,flutter/flutter-reducing-app-size,flutter,Skills by Flutter,Measure and optimize Flutter app bundle sizes,https://officialskills.sh/flutter/skills/flutter-reducing-app-size,flutter/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-42a2e9d30042,flutter/flutter-setting-up-on-linux,flutter,Skills by Flutter,Set up a Linux machine for Flutter desktop development,https://officialskills.sh/flutter/skills/flutter-setting-up-on-linux,flutter/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-c5c6de4ed1c4,flutter/flutter-setting-up-on-macos,flutter,Skills by Flutter,Set up a macOS machine for Flutter development,https://officialskills.sh/flutter/skills/flutter-setting-up-on-macos,flutter/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-04473c290182,flutter/flutter-setting-up-on-windows,flutter,Skills by Flutter,Set up a Windows machine for Flutter development,https://officialskills.sh/flutter/skills/flutter-setting-up-on-windows,flutter/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-2a0045ecef04,flutter/flutter-testing-apps,flutter,Skills by Flutter,"Implement unit, widget, and integration tests",https://officialskills.sh/flutter/skills/flutter-testing-apps,flutter/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-01921cd9536a,flutter/flutter-theming-apps,flutter,Skills by Flutter,Customize Flutter app appearance through the theming system,https://officialskills.sh/flutter/skills/flutter-theming-apps,flutter/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-afa2ef2070f1,flutter/flutter-working-with-databases,flutter,Skills by Flutter,Build a structured data layer using SQLite,https://officialskills.sh/flutter/skills/flutter-working-with-databases,flutter/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-71cac04a4091,garrytan/autoplan,garrytan,Skills by Garry Tan (gstack),"One command, fully reviewed plan: runs CEO → design → eng review automatically",https://officialskills.sh/garrytan/skills/autoplan,garrytan/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-1d06cfb2d505,garrytan/benchmark,garrytan,Skills by Garry Tan (gstack),"Performance Engineer: baseline page load times, Core Web Vitals, and resource sizes",https://officialskills.sh/garrytan/skills/benchmark,garrytan/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-8182042353ad,garrytan/browse,garrytan,Skills by Garry Tan (gstack),"Real Chromium browser for QA: real clicks, real screenshots, ~100ms per command",https://officialskills.sh/garrytan/skills/browse,garrytan/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-e22822f5be38,garrytan/canary,garrytan,Skills by Garry Tan (gstack),"SRE post-deploy monitoring: watches for console errors, performance regressions, and page failures",https://officialskills.sh/garrytan/skills/canary,garrytan/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-8a00d8e68d97,garrytan/careful,garrytan,Skills by Garry Tan (gstack),"Safety Guardrails: warns before destructive commands (rm -rf, DROP TABLE, force-push)",https://officialskills.sh/garrytan/skills/careful,garrytan/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-5c33897ce03c,garrytan/codex,garrytan,Skills by Garry Tan (gstack),"Second Opinion via OpenAI Codex CLI: review, adversarial challenge, and open consultation",https://officialskills.sh/garrytan/skills/codex,garrytan/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-f8da219783e6,garrytan/cso,garrytan,Skills by Garry Tan (gstack),Chief Security Officer: OWASP Top 10 + STRIDE threat model with zero false-positive exclusions,https://officialskills.sh/garrytan/skills/cso,garrytan/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-7265af685c0d,garrytan/design-consultation,garrytan,Skills by Garry Tan (gstack),Build a complete design system from scratch with creative risks and realistic product mockups,https://officialskills.sh/garrytan/skills/design-consultation,garrytan/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-94324404f65d,garrytan/design-review,garrytan,Skills by Garry Tan (gstack),Designer Who Codes: visual audit then fixes with atomic commits and before/after screenshots,https://officialskills.sh/garrytan/skills/design-review,garrytan/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-04a5cd59c88e,garrytan/document-release,garrytan,Skills by Garry Tan (gstack),Technical Writer: update all project docs to match what you just shipped,https://officialskills.sh/garrytan/skills/document-release,garrytan/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-be9d80c8a166,garrytan/freeze,garrytan,Skills by Garry Tan (gstack),Edit Lock: restrict file edits to one directory while debugging,https://officialskills.sh/garrytan/skills/freeze,garrytan/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-cb2f7234e541,garrytan/gstack-upgrade,garrytan,Skills by Garry Tan (gstack),Self-Updater: upgrade gstack to latest version,https://officialskills.sh/garrytan/skills/gstack-upgrade,garrytan/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-d9bcd4da2dc8,garrytan/guard,garrytan,Skills by Garry Tan (gstack),Full Safety: /careful + /freeze in one command for maximum safety,https://officialskills.sh/garrytan/skills/guard,garrytan/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-8709b2660f8b,garrytan/investigate,garrytan,Skills by Garry Tan (gstack),"Systematic root-cause debugging: no fixes without investigation, traces data flow, tests hypotheses",https://officialskills.sh/garrytan/skills/investigate,garrytan/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-f6973bb38fd7,garrytan/land-and-deploy,garrytan,Skills by Garry Tan (gstack),"Merge the PR, wait for CI and deploy, verify production health",https://officialskills.sh/garrytan/skills/land-and-deploy,garrytan/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-eebe5a8ea1f8,garrytan/office-hours,garrytan,Skills by Garry Tan (gstack),YC Office Hours: six forcing questions that reframe your product before you write code,https://officialskills.sh/garrytan/skills/office-hours,garrytan/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
skill-8f3e80c8e3fd,garrytan/plan-ceo-review,garrytan,Skills by Garry Tan (gstack),"CEO/Founder plan review with four modes: Expansion, Selective Expansion, Hold Scope, Reduction",https://officialskills.sh/garrytan/skills/plan-ceo-review,garrytan/skills,maintainer-published,real-skill-index-entry,not-installed,indexed-link-not-audited,voltagent-awesome-agent-skills,947656d844327df4d826eec58d74e17cd4fdbc4d,2026-08-13T09:34:35Z
